kernel,bop/s,elapsed_ms,ndim,n_vectors,n_queries,knn
JACCARD_U64X16_CSA15_CPP,109.12884288945682,19.217211000068346,1024,1024,1000,10
JACCARD_B1024_VPOPCNTQ,383.0420908116553,5.474991000482987,1024,1024,1000,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,500.9213943963049,4.186589000710228,1024,1024,1000,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,233.80496750511946,8.969663999778277,1024,1024,1000,10
JACCARD_B1024_VPSHUFB_SAD,198.3486519784832,10.573059000307694,1024,1024,1000,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,298.026968568669,7.036785999844142,1024,1024,1000,10
JACCARD_B1024_VPOPCNTQ_PDX,524.3826510337851,3.999278000264894,1024,1024,1000,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,435.43480626345973,4.816225000467966,1024,1024,1000,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,602.397408091531,3.4813430002031964,1024,1024,1000,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,536.6858455668213,3.907596999852103,1024,1024,1000,10
JACCARD_U64X16_C,223.1012723021467,0.01880000036180718,1024,2048,1,10
JACCARD_U8X128_C,106.12848875255736,0.03952099996240577,1024,2048,1,10
JACCARD_U64X16_CSA3_C,234.7120288092184,0.017870000192488078,1024,2048,1,10
JACCARD_U64X16_CSA15_CPP,112.05428856676106,0.037430999327625614,1024,2048,1,10
JACCARD_B1024_VPOPCNTQ,415.27760284109814,0.010100000508828089,1024,2048,1,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,511.50050753437506,0.008199999683711212,1024,2048,1,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,245.84162554957703,0.01706100010778755,1024,2048,1,10
JACCARD_B1024_VPSHUFB_SAD,208.87968587045995,0.020079999558220152,1024,2048,1,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,310.22959012984234,0.013519999811251182,1024,2048,1,10
JACCARD_B1024_VPOPCNTQ_PDX,213.34202018427806,0.019659999452414922,1024,2048,1,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,457.89342752369004,0.009160000445262995,1024,2048,1,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,671.0886081250014,0.006250000296859071,1024,2048,1,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,560.6608392744356,0.007481000466214027,1024,2048,1,10
JACCARD_U64X16_C,267.28761628193496,0.15692099987063557,1024,2048,10,10
JACCARD_U8X128_C,113.38898745779522,0.3699039998537046,1024,2048,10,10
JACCARD_U64X16_CSA3_C,261.39086801406745,0.160460999723,1024,2048,10,10
JACCARD_U64X16_CSA15_CPP,113.75802817835103,0.36870399981125956,1024,2048,10,10
JACCARD_B1024_VPOPCNTQ,486.18337842475177,0.08626999988337047,1024,2048,10,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,689.0479794611753,0.0608710006417823,1024,2048,10,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,269.08643058941175,0.1558719995955471,1024,2048,10,10
JACCARD_B1024_VPSHUFB_SAD,224.68843701365464,0.18667200038180454,1024,2048,10,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,354.0961236509369,0.11845100016216747,1024,2048,10,10
JACCARD_B1024_VPOPCNTQ_PDX,720.7946452420287,0.05818999943585368,1024,2048,10,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,529.5169803989812,0.07920999996713363,1024,2048,10,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,885.415977226324,0.047370999709528405,1024,2048,10,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,746.3041582000967,0.05620100000669481,1024,2048,10,10
JACCARD_U64X16_C,263.7769441099162,1.5900950002105674,1024,2048,100,10
JACCARD_U8X128_C,112.34467010662007,3.733425000064017,1024,2048,100,10
JACCARD_U64X16_CSA3_C,247.98029545767602,1.69138599994767,1024,2048,100,10
JACCARD_U64X16_CSA15_CPP,114.74566416616133,3.6553050003931276,1024,2048,100,10
JACCARD_B1024_VPOPCNTQ,470.3721771470325,0.8916990000216174,1024,2048,100,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,692.4653214738203,0.6057059999875491,1024,2048,100,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,266.1791089155835,1.5757450000819517,1024,2048,100,10
JACCARD_B1024_VPSHUFB_SAD,219.83324495131978,1.90794799982541,1024,2048,100,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,350.2342660160329,1.1975709994658246,1024,2048,100,10
JACCARD_B1024_VPOPCNTQ_PDX,704.1026029581856,0.5956949999017525,1024,2048,100,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,550.1686196627119,0.7623669998793048,1024,2048,100,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,872.8768089606466,0.4805150001629954,1024,2048,100,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,746.6961003309802,0.5617150000034599,1024,2048,100,10
JACCARD_U64X16_C,251.09327510657067,16.704167000170855,1024,2048,1000,10
JACCARD_U8X128_C,110.10010455970996,38.09536799963098,1024,2048,1000,10
JACCARD_U64X16_CSA3_C,236.56088638595287,17.730335999658564,1024,2048,1000,10
JACCARD_U64X16_CSA15_CPP,113.13785406645142,37.07250800016482,1024,2048,1000,10
JACCARD_B1024_VPOPCNTQ,436.75471240172413,9.603340000467142,1024,2048,1000,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,608.0071668383937,6.898444999933417,1024,2048,1000,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,252.14795672381072,16.634296999654907,1024,2048,1000,10
JACCARD_B1024_VPSHUFB_SAD,211.82416374048495,19.80087599986291,1024,2048,1000,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,330.0117391927816,12.709560000075726,1024,2048,1000,10
JACCARD_B1024_VPOPCNTQ_PDX,613.1454170451032,6.84063500011689,1024,2048,1000,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,492.2187198461267,8.521220000147878,1024,2048,1000,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,723.4459888631062,5.797673999950348,1024,2048,1000,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,628.1378783905243,6.677362000118592,1024,2048,1000,10
JACCARD_U64X16_C,245.35267983468466,0.034189999496447854,1024,4096,1,10
JACCARD_U8X128_C,109.73964278093354,0.07644099969184026,1024,4096,1,10
JACCARD_U64X16_CSA3_C,238.2450465693006,0.035209999623475596,1024,4096,1,10
JACCARD_U64X16_CSA15_CPP,113.63597991678452,0.073819999670377,1024,4096,1,10
JACCARD_B1024_VPOPCNTQ,440.11585783532223,0.01905999943119241,1024,4096,1,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,578.1260081369866,0.014509999346046243,1024,4096,1,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,256.53234923379733,0.03270000070187962,1024,4096,1,10
JACCARD_B1024_VPSHUFB_SAD,212.9628840696906,0.0393899999835412,1024,4096,1,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,327.92338005272995,0.025581000045349356,1024,4096,1,10
JACCARD_B1024_VPOPCNTQ_PDX,615.9036451741308,0.013620000572700519,1024,4096,1,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,475.27524643208966,0.01764999979059212,1024,4096,1,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,740.3890997458694,0.011329999324516393,1024,4096,1,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,609.1944853613805,0.013769999895885121,1024,4096,1,10
JACCARD_U64X16_C,268.7691599207015,0.31211199984682025,1024,4096,10,10
JACCARD_U8X128_C,112.52068030768763,0.7455169998138444,1024,4096,10,10
JACCARD_U64X16_CSA3_C,259.03317353594605,0.32384299993282184,1024,4096,10,10
JACCARD_U64X16_CSA15_CPP,114.30848253127968,0.7338569994317368,1024,4096,10,10
JACCARD_B1024_VPOPCNTQ,496.9230688710758,0.1688109996393905,1024,4096,10,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,716.3566500791401,0.11710099988704314,1024,4096,10,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,264.18898757129824,0.3175230003762408,1024,4096,10,10
JACCARD_B1024_VPSHUFB_SAD,218.08758205402924,0.3846440004053875,1024,4096,10,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,342.4452776885375,0.24496199966961285,1024,4096,10,10
JACCARD_B1024_VPOPCNTQ_PDX,740.1865349598218,0.11333099973853678,1024,4096,10,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,574.3183045317301,0.14606199965783162,1024,4096,10,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,949.4638413762406,0.08835100015858188,1024,4096,10,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,786.695053716812,0.1066309996531345,1024,4096,10,10
JACCARD_U64X16_C,270.4642407042382,3.1015590002425597,1024,4096,100,10
JACCARD_U8X128_C,113.03086161317044,7.421519999297743,1024,4096,100,10
JACCARD_U64X16_CSA3_C,254.8558397262292,3.2915110004978487,1024,4096,100,10
JACCARD_U64X16_CSA15_CPP,115.86942456362797,7.239708000270184,1024,4096,100,10
JACCARD_B1024_VPOPCNTQ,487.6882183394787,1.7200760003106552,1024,4096,100,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,693.5364736342676,1.2095410002075369,1024,4096,100,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,269.07874789945294,3.1175290005194256,1024,4096,100,10
JACCARD_B1024_VPSHUFB_SAD,222.22914535439236,3.774756000893831,1024,4096,100,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,355.4431658474055,2.360041999963869,1024,4096,100,10
JACCARD_B1024_VPOPCNTQ_PDX,723.8353937773147,1.1589109999476932,1024,4096,100,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,572.6113908383827,1.4649740005552303,1024,4096,100,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,944.4099434394449,0.8882380006980384,1024,4096,100,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,780.9313152641298,1.0741799997049384,1024,4096,100,10
JACCARD_U64X16_C,262.80470746267446,31.919549999656738,1024,4096,1000,10
JACCARD_U8X128_C,112.22130685219796,74.75058199997875,1024,4096,1000,10
JACCARD_U64X16_CSA3_C,247.56418686514334,33.884578000652255,1024,4096,1000,10
JACCARD_U64X16_CSA15_CPP,115.3878473531365,72.69923299918446,1024,4096,1000,10
JACCARD_B1024_VPOPCNTQ,471.15504995474294,17.804346999582776,1024,4096,1000,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,681.3937114245224,12.31095599996479,1024,4096,1000,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,263.89305015484825,31.787907999387244,1024,4096,1000,10
JACCARD_B1024_VPSHUFB_SAD,219.86575322353522,38.15331799978594,1024,4096,1000,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,350.22541935763877,23.952024999744026,1024,4096,1000,10
JACCARD_B1024_VPOPCNTQ_PDX,688.1433084735042,12.190205000479182,1024,4096,1000,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,544.6863329421531,15.400805000354012,1024,4096,1000,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,838.3365043105646,10.006254000472836,1024,4096,1000,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,706.6065280527622,11.871681999764405,1024,4096,1000,10
JACCARD_U64X16_C,225.89188272529915,0.07427099990309216,1024,8192,1,10
JACCARD_U8X128_C,111.16554977020105,0.15092100056790514,1024,8192,1,10
JACCARD_U64X16_CSA3_C,229.22512487002288,0.07319099950109376,1024,8192,1,10
JACCARD_U64X16_CSA15_CPP,115.81596144340139,0.14486100008070935,1024,8192,1,10
JACCARD_B1024_VPOPCNTQ,455.53125452039126,0.03682999977172585,1024,8192,1,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,615.2035618905988,0.027270999453321565,1024,8192,1,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,259.86610819415046,0.06456100072682602,1024,8192,1,10
JACCARD_B1024_VPSHUFB_SAD,204.1744166881619,0.08217100003093947,1024,8192,1,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,337.9096897897569,0.049649999709799886,1024,8192,1,10
JACCARD_B1024_VPOPCNTQ_PDX,612.5306941576091,0.02739000046858564,1024,8192,1,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,476.2060704637174,0.03523099985613953,1024,8192,1,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,699.3420578748575,0.02399000004515983,1024,8192,1,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,592.2067145593234,0.028329999622656032,1024,8192,1,10
JACCARD_U64X16_C,256.3692820681135,0.6544159996337839,1024,8192,10,10
JACCARD_U8X128_C,113.56259910303136,1.4773539996895124,1024,8192,10,10
JACCARD_U64X16_CSA3_C,245.0992611530547,0.6845070001872955,1024,8192,10,10
JACCARD_U64X16_CSA15_CPP,116.5332077834346,1.439693999600422,1024,8192,10,10
JACCARD_B1024_VPOPCNTQ,493.6173913169126,0.3398830003789044,1024,8192,10,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,720.7574783536808,0.232772000344994,1024,8192,10,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,270.69412749300267,0.6197850007083616,1024,8192,10,10
JACCARD_B1024_VPSHUFB_SAD,220.58537118973393,0.7605770006193779,1024,8192,10,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,363.3122773817951,0.4617849999704049,1024,8192,10,10
JACCARD_B1024_VPOPCNTQ_PDX,729.6281691637506,0.22994199935055804,1024,8192,10,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,541.265118232288,0.3099630002907361,1024,8192,10,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,873.34936532061,0.19210200025554514,1024,8192,10,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,719.335940094046,0.23323200002778322,1024,8192,10,10
JACCARD_U64X16_C,247.754349931795,6.771714000024076,1024,8192,100,10
JACCARD_U8X128_C,112.97560318620422,14.850300000034622,1024,8192,100,10
JACCARD_U64X16_CSA3_C,236.22372437240833,7.1022570000423,1024,8192,100,10
JACCARD_U64X16_CSA15_CPP,115.7270697355336,14.497226999992563,1024,8192,100,10
JACCARD_B1024_VPOPCNTQ,489.5838487992319,3.4268320005139685,1024,8192,100,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,714.1878785303752,2.3491320007451577,1024,8192,100,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,269.0722747576835,6.235207999452541,1024,8192,100,10
JACCARD_B1024_VPSHUFB_SAD,222.81443264178864,7.529681000050914,1024,8192,100,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,359.32410153420125,4.6691040006408,1024,8192,100,10
JACCARD_B1024_VPOPCNTQ_PDX,724.2325335777434,2.3165510001490475,1024,8192,100,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,543.4533932742613,3.087149000748468,1024,8192,100,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,846.7230468952915,1.9814289998976164,1024,8192,100,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,702.904045264961,2.3868429998401552,1024,8192,100,10
JACCARD_U64X16_C,238.92500994011323,70.21958900077152,1024,8192,1000,10
JACCARD_U8X128_C,112.90262014948944,148.59899600014614,1024,8192,1000,10
JACCARD_U64X16_CSA3_C,236.77959620184348,70.85583500065695,1024,8192,1000,10
JACCARD_U64X16_CSA15_CPP,116.3772242748027,144.16236600027332,1024,8192,1000,10
JACCARD_B1024_VPOPCNTQ,483.17484842645734,34.72286700070981,1024,8192,1000,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,680.015282196877,24.671822000527754,1024,8192,1000,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,267.9719374368181,62.608107999949425,1024,8192,1000,10
JACCARD_B1024_VPSHUFB_SAD,222.61336552730347,75.36481900024228,1024,8192,1000,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,352.88986618396467,47.54235700056597,1024,8192,1000,10
JACCARD_B1024_VPOPCNTQ_PDX,697.2020064984866,24.06363699992653,1024,8192,1000,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,536.4847459966223,31.272493999495055,1024,8192,1000,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,811.3368465424081,20.678484000200115,1024,8192,1000,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,698.7750581558175,24.00946599937015,1024,8192,1000,10
JACCARD_U64X16_C,230.50059031011222,0.14557200029230444,1024,16384,1,10
JACCARD_U8X128_C,108.80765810866303,0.3083829997194698,1024,16384,1,10
JACCARD_U64X16_CSA3_C,232.4486817236103,0.14435199955187272,1024,16384,1,10
JACCARD_U64X16_CSA15_CPP,110.78347723404772,0.30288300058600726,1024,16384,1,10
JACCARD_B1024_VPOPCNTQ,468.89271848359084,0.07156100036809221,1024,16384,1,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,642.6820925182241,0.052209999921615236,1024,16384,1,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,264.164446141483,0.12702099957095925,1024,16384,1,10
JACCARD_B1024_VPSHUFB_SAD,208.35956066606622,0.1610409999557305,1024,16384,1,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,345.91841452872154,0.0970009996308363,1024,16384,1,10
JACCARD_B1024_VPOPCNTQ_PDX,661.6795585567112,0.05071099985798355,1024,16384,1,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,514.3229891334915,0.06524000036733923,1024,16384,1,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,735.8266666258287,0.04560100023809355,1024,16384,1,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,672.6896352762199,0.04988100045011379,1024,16384,1,10
JACCARD_U64X16_C,235.40147309935156,1.4254130001063459,1024,16384,10,10
JACCARD_U8X128_C,113.41711911840896,2.958497999316023,1024,16384,10,10
JACCARD_U64X16_CSA3_C,233.6703544776781,1.4359730002979632,1024,16384,10,10
JACCARD_U64X16_CSA15_CPP,116.57413881504371,2.87837700034288,1024,16384,10,10
JACCARD_B1024_VPOPCNTQ,502.0210150134221,0.6683869996777503,1024,16384,10,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,708.9089304287965,0.47332500071206596,1024,16384,10,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,271.98408689381455,1.2336909994701273,1024,16384,10,10
JACCARD_B1024_VPSHUFB_SAD,224.25026105601722,1.4962939994802582,1024,16384,10,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,360.38996442094736,0.9310590003224206,1024,16384,10,10
JACCARD_B1024_VPOPCNTQ_PDX,723.3990730806396,0.4638440004782751,1024,16384,10,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,567.9923484826691,0.5907550003030337,1024,16384,10,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,885.1240207794395,0.3790929995375336,1024,16384,10,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,739.3221598527686,0.45385400062514236,1024,16384,10,10
JACCARD_U64X16_C,236.73136845258065,14.17405400025018,1024,16384,100,10
JACCARD_U8X128_C,113.66043364931048,29.521646999455697,1024,16384,100,10
JACCARD_U64X16_CSA3_C,236.01222825617438,14.217242999620794,1024,16384,100,10
JACCARD_U64X16_CSA15_CPP,116.08886382012766,28.90409199972055,1024,16384,100,10
JACCARD_B1024_VPOPCNTQ,500.1567646285981,6.708783000249241,1024,16384,100,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,711.8122744867997,4.713943999377079,1024,16384,100,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,271.571630348563,12.355647000731551,1024,16384,100,10
JACCARD_B1024_VPSHUFB_SAD,224.6419409265648,14.936851000129536,1024,16384,100,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,362.21622003051084,9.263646999897901,1024,16384,100,10
JACCARD_B1024_VPOPCNTQ_PDX,730.5999512207187,4.592723000314436,1024,16384,100,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,562.3130115818207,5.96721600049932,1024,16384,100,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,840.3278023387437,3.993016999629617,1024,16384,100,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,736.0440891997307,4.558753000310389,1024,16384,100,10
JACCARD_U64X16_C,235.0062955149524,142.78099200055294,1024,16384,1000,10
JACCARD_U8X128_C,113.52483518138408,295.5690880007751,1024,16384,1000,10
JACCARD_U64X16_CSA3_C,232.3807852196779,144.39417599987792,1024,16384,1000,10
JACCARD_U64X16_CSA15_CPP,115.84854858555823,289.64050400009,1024,16384,1000,10
JACCARD_B1024_VPOPCNTQ,492.6399548725593,68.1114710005204,1024,16384,1000,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,703.6459437669721,47.68652800066775,1024,16384,1000,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,269.5588262342971,124.47907000023406,1024,16384,1000,10
JACCARD_B1024_VPSHUFB_SAD,222.6449033963359,150.708286999361,1024,16384,1000,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,359.8028930893928,93.25781600000482,1024,16384,1000,10
JACCARD_B1024_VPOPCNTQ_PDX,733.6423786356698,45.73676899963175,1024,16384,1000,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,560.3800381166595,59.87799300055485,1024,16384,1000,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,858.4384107827593,39.0877569998338,1024,16384,1000,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,732.9612566294273,45.77927100035595,1024,16384,1000,10
JACCARD_U64X16_C,236.2464105213646,0.2840629995262134,1024,32768,1,10
JACCARD_U8X128_C,112.51475657015584,0.5964450001556543,1024,32768,1,10
JACCARD_U64X16_CSA3_C,241.46654066751387,0.2779220003503724,1024,32768,1,10
JACCARD_U64X16_CSA15_CPP,114.71875225901262,0.5849859999216278,1024,32768,1,10
JACCARD_B1024_VPOPCNTQ,479.6882374222541,0.13990099978400394,1024,32768,1,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,675.6084574998699,0.0993310004560044,1024,32768,1,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,267.4054100119268,0.25096300032600993,1024,32768,1,10
JACCARD_B1024_VPSHUFB_SAD,222.04346963809598,0.3022330001840601,1024,32768,1,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,353.2194200768687,0.189991999832273,1024,32768,1,10
JACCARD_B1024_VPOPCNTQ_PDX,684.4281420932367,0.09805100035009673,1024,32768,1,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,539.6251590216201,0.12436199995136121,1024,32768,1,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,763.3727724431787,0.08791100026428467,1024,32768,1,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,683.6611682253159,0.09816100009629736,1024,32768,1,10
JACCARD_U64X16_C,247.39363758586578,2.712634999625152,1024,32768,10,10
JACCARD_U8X128_C,113.92774368496185,5.890476000786293,1024,32768,10,10
JACCARD_U64X16_CSA3_C,240.62532809176588,2.7889359998880536,1024,32768,10,10
JACCARD_U64X16_CSA15_CPP,116.4547862814772,5.762654000136536,1024,32768,10,10
JACCARD_B1024_VPOPCNTQ,494.79657761514477,1.3562920003096224,1024,32768,10,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,728.2180763510987,0.921548999940569,1024,32768,10,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,272.3913410440514,2.463692999299383,1024,32768,10,10
JACCARD_B1024_VPSHUFB_SAD,225.1667020440812,2.9804079995301436,1024,32768,10,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,362.49823912832886,1.8512879996706033,1024,32768,10,10
JACCARD_B1024_VPOPCNTQ_PDX,741.6417625942795,0.90486899989628,1024,32768,10,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,556.6377878418435,1.2056109999321052,1024,32768,10,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,893.4304123436915,0.751137000406743,1024,32768,10,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,739.6644062593026,0.9072880002349848,1024,32768,10,10
JACCARD_U64X16_C,248.8854722855336,26.963753000018187,1024,32768,100,10
JACCARD_U8X128_C,113.94708218901224,58.89476299944363,1024,32768,100,10
JACCARD_U64X16_CSA3_C,241.89588741070477,27.74287100055517,1024,32768,100,10
JACCARD_U64X16_CSA15_CPP,116.8580467978356,57.42767899937462,1024,32768,100,10
JACCARD_B1024_VPOPCNTQ,501.9138190859298,13.370595000196772,1024,32768,100,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,725.076611920793,9.255416999621957,1024,32768,100,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,272.835307295055,24.596840000413067,1024,32768,100,10
JACCARD_B1024_VPSHUFB_SAD,224.59698951105514,29.87968099932914,1024,32768,100,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,363.690451309699,18.45219300048484,1024,32768,100,10
JACCARD_B1024_VPOPCNTQ_PDX,748.5581172459979,8.965084000010393,1024,32768,100,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,568.5172664517386,11.804191000010178,1024,32768,100,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,843.1360266175814,7.959434999975201,1024,32768,100,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,739.8653380964104,9.070415999303805,1024,32768,100,10
JACCARD_U64X16_C,248.7482766306384,269.7862470004111,1024,32768,1000,10
JACCARD_U8X128_C,113.98017266472432,588.7766480000209,1024,32768,1000,10
JACCARD_U64X16_CSA3_C,243.97821595014608,275.06088500012993,1024,32768,1000,10
JACCARD_U64X16_CSA15_CPP,116.44436426157321,576.3169770007153,1024,32768,1000,10
JACCARD_B1024_VPOPCNTQ,501.9665926934509,133.69189300010476,1024,32768,1000,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,725.4258744120012,92.50960899953498,1024,32768,1000,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,273.0350036714736,245.78850000034436,1024,32768,1000,10
JACCARD_B1024_VPSHUFB_SAD,225.3124244163556,297.8480399997352,1024,32768,1000,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,365.15377015681287,183.7824759995783,1024,32768,1000,10
JACCARD_B1024_VPOPCNTQ_PDX,746.2935765754048,89.9228750004113,1024,32768,1000,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,559.0303472388508,120.04511800023465,1024,32768,1000,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,835.222414565563,80.34849499927077,1024,32768,1000,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,736.4269744849008,91.12765600002604,1024,32768,1000,10
JACCARD_U64X16_C,247.0894023717031,0.5431950003185193,1024,65536,1,10
JACCARD_U8X128_C,112.78876496307507,1.1899920000359998,1024,65536,1,10
