kernel,bop/s,elapsed_ms,ndim,n_vectors,n_queries,knn
JACCARD_B512_VPSHUFB_SAD,128.48936510462522,0.04080399958183989,512,512,10,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,183.1637834978764,0.028623999241972342,512,512,10,10
JACCARD_B512_VPOPCNTQ_PDX,364.31658296405624,0.014391000149771571,512,512,10,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,286.5588212356798,0.0182959993253462,512,512,10,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,433.15270097055617,0.012103999324608594,512,512,10,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,334.11165821511804,0.01569199957884848,512,512,10,10
JACCARD_U64X8_C,202.7236656288197,0.25862200072879205,512,512,100,10
JACCARD_B512_VPOPCNTQ,163.71414463440613,0.3202460002285079,512,512,100,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,133.22559166663282,0.39353400006802985,512,512,100,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,192.3315086976273,0.27259600028628483,512,512,100,10
JACCARD_B512_VPSHUFB_SAD,111.70655221622401,0.46934399961173767,512,512,100,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,154.88933306569558,0.33849199917312944,512,512,100,10
JACCARD_B512_VPOPCNTQ_PDX,249.54924930363595,0.21009400006732903,512,512,100,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,211.21567561637488,0.24822400064294925,512,512,100,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,279.5800071754006,0.18752699998003663,512,512,100,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,246.6541207672313,0.21256000036373734,512,512,100,10
JACCARD_U64X8_C,149.05132066222683,0.007034999725874513,512,1024,1,10
JACCARD_B512_VPOPCNTQ,108.1117567778259,0.009699000656837597,512,1024,1,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,137.57228461274488,0.007622000339324586,512,1024,1,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,126.7161429559654,0.008274999345303513,512,1024,1,10
JACCARD_B512_VPSHUFB_SAD,111.82425661455414,0.009376999514643103,512,1024,1,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,136.88980209668748,0.007660000846954063,512,1024,1,10
JACCARD_B512_VPOPCNTQ_PDX,210.26186124632807,0.004987000465916935,512,1024,1,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,214.47655407155503,0.004889000592811499,512,1024,1,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,220.01176744391262,0.004765999619849026,512,1024,1,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,237.77234925729687,0.004409999746712856,512,1024,1,10
JACCARD_U64X8_C,253.04696079167587,0.04143800015299348,512,1024,10,10
JACCARD_B512_VPOPCNTQ,204.15801769695017,0.051361000259930734,512,1024,10,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,162.4314153723874,0.06455499988078373,512,1024,10,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,281.6859592190271,0.03722500059666345,512,1024,10,10
JACCARD_B512_VPSHUFB_SAD,132.7395390042428,0.07899500087660272,512,1024,10,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,198.93680186211432,0.052709000556205865,512,1024,10,10
JACCARD_B512_VPOPCNTQ_PDX,303.82939505948383,0.03451199972914765,512,1024,10,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,309.65242508918544,0.033862999771372415,512,1024,10,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,411.0128661870763,0.02551199941080995,512,1024,10,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,381.7028857533643,0.027471000066725537,512,1024,10,10
JACCARD_U64X8_C,211.31442754479914,0.49621600010141265,512,1024,100,10
JACCARD_B512_VPOPCNTQ,180.5570431855524,0.5807449997519143,512,1024,100,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,149.85030347075386,0.6997489999776008,512,1024,100,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,232.80891300826946,0.4504019998421427,512,1024,100,10
JACCARD_B512_VPSHUFB_SAD,122.935657247301,0.8529469996574335,512,1024,100,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,156.29346762113576,0.6709019999107113,512,1024,100,10
JACCARD_B512_VPOPCNTQ_PDX,279.524109976909,0.3751290005311603,512,1024,100,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,264.78188913323265,0.3960150006605545,512,1024,100,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,316.3764616282429,0.33143300061055925,512,1024,100,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,311.6838022849381,0.33642300059000263,512,1024,100,10
JACCARD_U64X8_C,210.41453373089743,4.98338200031867,512,1024,1000,10
JACCARD_B512_VPOPCNTQ,172.78266372249325,6.068757000321057,512,1024,1000,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,142.65783091174572,7.350287000008393,512,1024,1000,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,221.94395693797404,4.724507999526395,512,1024,1000,10
JACCARD_B512_VPSHUFB_SAD,115.95019578897436,9.043330999702448,512,1024,1000,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,164.39382738224847,6.378439000400249,512,1024,1000,10
JACCARD_B512_VPOPCNTQ_PDX,299.21186146243633,3.5044599999309867,512,1024,1000,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,246.36204723219709,4.256240000358957,512,1024,1000,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,327.5874565802659,3.200903999641014,512,1024,1000,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,285.84451183351734,3.6683440002889256,512,1024,1000,10
JACCARD_U64X8_C,193.21467076933868,0.010853999810933601,512,2048,1,10
JACCARD_B512_VPOPCNTQ,178.87683834171077,0.01172399970528204,512,2048,1,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,153.5700036992307,0.013656000191986095,512,2048,1,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,236.43199715008208,0.008870000783645082,512,2048,1,10
JACCARD_B512_VPSHUFB_SAD,119.90577079900662,0.017490000573161524,512,2048,1,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,175.84706587382868,0.011925999388040509,512,2048,1,10
JACCARD_B512_VPOPCNTQ_PDX,282.2926329110605,0.00742900010664016,512,2048,1,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,190.63285813359494,0.011000999620591756,512,2048,1,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,303.5830650750371,0.006908000614203047,512,2048,1,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,263.0647474501967,0.007971999366418459,512,2048,1,10
JACCARD_U64X8_C,284.664522452899,0.07367099988186965,512,2048,10,10
JACCARD_B512_VPOPCNTQ,222.22184618324462,0.09437199969397625,512,2048,10,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,175.20798734849095,0.11969499973929487,512,2048,10,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,301.66168152458494,0.06951999966986477,512,2048,10,10
JACCARD_B512_VPSHUFB_SAD,138.36650930537286,0.15156500012381002,512,2048,10,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,194.79398079863688,0.10766000013973098,512,2048,10,10
JACCARD_B512_VPOPCNTQ_PDX,429.0496929776128,0.048879000132728834,512,2048,10,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,334.17553560908755,0.06275600026128814,512,2048,10,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,473.1414170117357,0.04432399964571232,512,2048,10,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,438.9826889142783,0.04777300000569085,512,2048,10,10
JACCARD_U64X8_C,253.36398773247748,0.8277229999293922,512,2048,100,10
JACCARD_B512_VPOPCNTQ,203.36334914502777,1.0312340000382392,512,2048,100,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,158.47404410641948,1.3233409999884316,512,2048,100,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,269.8231671782575,0.7772320004733047,512,2048,100,10
JACCARD_B512_VPSHUFB_SAD,128.27049222776972,1.6349450006600819,512,2048,100,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,184.86817741475392,1.1344040003677947,512,2048,100,10
JACCARD_B512_VPOPCNTQ_PDX,332.3184381696124,0.6310670005404972,512,2048,100,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,300.60877123604246,0.6976349995966302,512,2048,100,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,373.90053240391364,0.5608849996860954,512,2048,100,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,337.1876376422534,0.6219540000529378,512,2048,100,10
JACCARD_U64X8_C,242.76624647213654,8.638565000183007,512,2048,1000,10
JACCARD_B512_VPOPCNTQ,195.26785838714673,10.739872999693034,512,2048,1000,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,153.8234157409636,13.633503000164637,512,2048,1000,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,261.1601444353629,8.03013800032204,512,2048,1000,10
JACCARD_B512_VPSHUFB_SAD,126.60996416462758,16.563877999942633,512,2048,1000,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,185.91110494093306,11.280402000011236,512,2048,1000,10
JACCARD_B512_VPOPCNTQ_PDX,316.7451172159344,6.6209449996676994,512,2048,1000,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,286.0572411267434,7.331232000069576,512,2048,1000,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,356.53256494117545,5.882077000023855,512,2048,1000,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,353.97222741428766,5.924623000282736,512,2048,1000,10
JACCARD_U64X8_C,236.93955284260187,0.017702000150165986,512,4096,1,10
JACCARD_B512_VPOPCNTQ,189.18827079326144,0.022170000193000305,512,4096,1,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,162.0110501878988,0.025888999516610056,512,4096,1,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,263.21330087199556,0.015935000192257576,512,4096,1,10
JACCARD_B512_VPSHUFB_SAD,130.05997262765788,0.032248999559669755,512,4096,1,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,186.71225227220387,0.022463999812316615,512,4096,1,10
JACCARD_B512_VPOPCNTQ_PDX,324.3603710723849,0.012931000128446613,512,4096,1,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,250.3015964232543,0.016757000594225246,512,4096,1,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,358.39564120408215,0.011702999472618103,512,4096,1,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,193.09902913093774,0.021720999939134344,512,4096,1,10
JACCARD_U64X8_C,298.0263745596122,0.14073600050323876,512,4096,10,10
JACCARD_B512_VPOPCNTQ,219.87219675519813,0.19076099943049485,512,4096,10,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,176.49377665631238,0.23764599973219447,512,4096,10,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,312.8840090695447,0.13405299978330731,512,4096,10,10
JACCARD_B512_VPSHUFB_SAD,138.7519186738107,0.3022880000571604,512,4096,10,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,214.88864417441968,0.1951849999386468,512,4096,10,10
JACCARD_B512_VPOPCNTQ_PDX,477.5697363157545,0.08782600070844637,512,4096,10,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,353.5290499065133,0.11864099997183075,512,4096,10,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,523.3720979359177,0.08014000013645273,512,4096,10,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,468.4018125202566,0.08954499935498461,512,4096,10,10
JACCARD_U64X8_C,276.3142586412602,1.5179470001385198,512,4096,100,10
JACCARD_B512_VPOPCNTQ,214.08521447434129,1.959174999683455,512,4096,100,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,166.41349368874822,2.520410999750311,512,4096,100,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,276.20144518766557,1.5185669999482343,512,4096,100,10
JACCARD_B512_VPSHUFB_SAD,132.5933848011077,3.16328299959423,512,4096,100,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,202.04068458803513,2.0759700000780867,512,4096,100,10
JACCARD_B512_VPOPCNTQ_PDX,378.2441508664868,1.1088880000897916,512,4096,100,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,328.9234849059234,1.2751610001942026,512,4096,100,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,409.8012986958953,1.0234970004603383,512,4096,100,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,420.889202156168,0.9965339995687827,512,4096,100,10
JACCARD_U64X8_C,267.1233121062259,15.701751999586122,512,4096,1000,10
JACCARD_B512_VPOPCNTQ,210.36645245945465,19.93808400038688,512,4096,1000,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,164.7391604943799,25.460273000135203,512,4096,1000,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,283.80593113736217,14.77877500019531,512,4096,1000,10
JACCARD_B512_VPSHUFB_SAD,132.0693921780439,31.758334999722138,512,4096,1000,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,199.3493526228907,21.039967999968212,512,4096,1000,10
JACCARD_B512_VPOPCNTQ_PDX,356.2661864760365,11.772949999794946,512,4096,1000,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,318.3994519673672,13.173088000257849,512,4096,1000,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,414.54445472138923,10.117862999322824,512,4096,1000,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,346.1730797725505,12.116204999983893,512,4096,1000,10
JACCARD_U64X8_C,258.89966541886656,0.03240099977119826,512,8192,1,10
JACCARD_B512_VPOPCNTQ,212.71986834028704,0.03943499996239552,512,8192,1,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,172.11284670190983,0.04873899979429552,512,8192,1,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,289.7118903308914,0.02895500074373558,512,8192,1,10
JACCARD_B512_VPSHUFB_SAD,130.36112400613408,0.06434900024032686,512,8192,1,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,199.79535691232374,0.04198600072413683,512,8192,1,10
JACCARD_B512_VPOPCNTQ_PDX,370.52155853386944,0.0226399997700355,512,8192,1,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,284.87139521511267,0.029447000088111963,512,8192,1,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,420.4394546411752,0.019952000002376735,512,8192,1,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,245.48909785064174,0.03417100015212782,512,8192,1,10
JACCARD_U64X8_C,305.94812258109965,0.2741839998634532,512,8192,10,10
JACCARD_B512_VPOPCNTQ,230.85709262773022,0.363367999852926,512,8192,10,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,172.3246320662013,0.4867910001848941,512,8192,10,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,321.55784061435924,0.2608739996503573,512,8192,10,10
JACCARD_B512_VPSHUFB_SAD,137.9287846742728,0.6081840001570527,512,8192,10,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,212.16893338672304,0.39537400061817607,512,8192,10,10
JACCARD_B512_VPOPCNTQ_PDX,376.88058243254454,0.22257999989960808,512,8192,10,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,333.7328173240681,0.2513570007067756,512,8192,10,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,508.50218444260406,0.16496700027346378,512,8192,10,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,397.949107345929,0.21079599991935538,512,8192,10,10
JACCARD_U64X8_C,288.3796048470182,2.9088770006637787,512,8192,100,10
JACCARD_B512_VPOPCNTQ,224.7499610019178,3.732418000254256,512,8192,100,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,173.72638876594934,4.82863199977146,512,8192,100,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,309.3040757203105,2.7120909999212017,512,8192,100,10
JACCARD_B512_VPSHUFB_SAD,137.81754430512777,6.086749000132841,512,8192,100,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,211.7777564966976,3.9610430003449437,512,8192,100,10
JACCARD_B512_VPOPCNTQ_PDX,404.1759898398127,2.0754839997607633,512,8192,100,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,329.4205242028176,2.5464740001552855,512,8192,100,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,454.693716486518,1.844892000008258,512,8192,100,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,389.1948268399108,2.155375000256754,512,8192,100,10
JACCARD_U64X8_C,289.7288882675427,28.953301999536052,512,8192,1000,10
JACCARD_B512_VPOPCNTQ,222.9717869180316,37.62183599974378,512,8192,1000,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,170.6065420218451,49.16932200012525,512,8192,1000,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,303.6863577425503,27.622603999589046,512,8192,1000,10
JACCARD_B512_VPSHUFB_SAD,135.4664949972785,61.92385800022748,512,8192,1000,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,209.84533033601386,39.97519499989721,512,8192,1000,10
JACCARD_B512_VPOPCNTQ_PDX,402.9637884901144,20.817274999899382,512,8192,1000,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,347.04125540268865,24.171789000320132,512,8192,1000,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,469.04798435719204,17.884328000036476,512,8192,1000,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,393.3452569425101,21.326322999811964,512,8192,1000,10
JACCARD_U64X8_C,251.558874214707,0.06669300000794465,512,16384,1,10
JACCARD_B512_VPOPCNTQ,217.6004980817879,0.07710099998803344,512,16384,1,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,166.8196198448482,0.1005710000754334,512,16384,1,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,292.69903518905517,0.05731900000682799,512,16384,1,10
JACCARD_B512_VPSHUFB_SAD,126.23084962389022,0.13290900005813455,512,16384,1,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,207.38471468241477,0.08089899984042859,512,16384,1,10
JACCARD_B512_VPOPCNTQ_PDX,373.0093823202778,0.0449780000053579,512,16384,1,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,327.87851717704234,0.05116900047141826,512,16384,1,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,407.7484120415886,0.04114599960303167,512,16384,1,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,351.5467265043734,0.04772400006913813,512,16384,1,10
JACCARD_U64X8_C,302.0777322030528,0.5553940000027069,512,16384,10,10
JACCARD_B512_VPOPCNTQ,230.40404287839823,0.7281650005097617,512,16384,10,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,178.25554704793777,0.941188999604492,512,16384,10,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,318.2692989643078,0.5271390000416432,512,16384,10,10
JACCARD_B512_VPSHUFB_SAD,138.55597083205114,1.2108620003346005,512,16384,10,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,217.4470744632211,0.7715539995842846,512,16384,10,10
JACCARD_B512_VPOPCNTQ_PDX,454.07028678508226,0.3694850001920713,512,16384,10,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,354.6237888211656,0.4730990003736224,512,16384,10,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,514.7522149514288,0.32592800016573165,512,16384,10,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,421.8910792234353,0.39766700047039194,512,16384,10,10
JACCARD_U64X8_C,301.1764165094951,5.570561000240559,512,16384,100,10
JACCARD_B512_VPOPCNTQ,228.03359474745915,7.357343999501609,512,16384,100,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,176.35880570971693,9.513115000117978,512,16384,100,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,310.23520765801425,5.407902000115428,512,16384,100,10
JACCARD_B512_VPSHUFB_SAD,138.62978160880195,12.102173000130279,512,16384,100,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,212.7414470839736,7.88620000002993,512,16384,100,10
JACCARD_B512_VPOPCNTQ_PDX,433.2577114696715,3.872341000715096,512,16384,100,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,365.33529434150773,4.592278999552946,512,16384,100,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,503.17403139410555,3.3342770002491307,512,16384,100,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,477.9028945201277,3.5105909992125817,512,16384,100,10
JACCARD_U64X8_C,300.9523565569461,55.74708299991471,512,16384,1000,10
JACCARD_B512_VPOPCNTQ,225.47911578347725,74.40696200046659,512,16384,1000,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,174.5625888459578,96.11003200006962,512,16384,1000,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,315.5975867856756,53.160153000135324,512,16384,1000,10
JACCARD_B512_VPSHUFB_SAD,137.59331808076507,121.93336300060764,512,16384,1000,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,213.10981830441293,78.72568299990235,512,16384,1000,10
JACCARD_B512_VPOPCNTQ_PDX,431.7279993763165,38.86061599951063,512,16384,1000,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,364.46455313146555,46.03250400032266,512,16384,1000,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,493.9457317952959,33.96570699987933,512,16384,1000,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,471.6353515422326,35.572431000218785,512,16384,1000,10
JACCARD_U64X8_C,263.80929610685473,0.1271920000363025,512,32768,1,10
JACCARD_B512_VPOPCNTQ,189.81435157696325,0.17677499999990687,512,32768,1,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,166.45384552346866,0.20158400002401322,512,32768,1,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,289.7043943736002,0.11582299975998467,512,32768,1,10
JACCARD_B512_VPSHUFB_SAD,135.79787184850485,0.24709100034669973,512,32768,1,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,201.23684072812586,0.16674099970259704,512,32768,1,10
JACCARD_B512_VPOPCNTQ_PDX,317.3145966508964,0.10574499992799247,512,32768,1,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,298.2298072356491,0.11251199975959025,512,32768,1,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,302.72854521095036,0.11084000016126083,512,32768,1,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,257.5503488103371,0.13028299963480094,512,32768,1,10
JACCARD_U64X8_C,306.0756613422383,1.0962790001940448,512,32768,10,10
JACCARD_B512_VPOPCNTQ,227.95362730285086,1.4719849996254197,512,32768,10,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,175.32626752788778,1.9138280003971886,512,32768,10,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,316.8983387725587,1.0588389995973557,512,32768,10,10
JACCARD_B512_VPSHUFB_SAD,137.3059587069362,2.4437709998892387,512,32768,10,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,210.6836866221574,1.592644999618642,512,32768,10,10
JACCARD_B512_VPOPCNTQ_PDX,369.3912728878433,0.9083710001505096,512,32768,10,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,359.44103864639567,0.9335169997939374,512,32768,10,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,372.7197615729412,0.9002590004456579,512,32768,10,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,344.6892709792165,0.9734690002005664,512,32768,10,10
JACCARD_U64X8_C,307.2480637803642,10.9209579995877,512,32768,100,10
JACCARD_B512_VPOPCNTQ,228.4030365196767,14.690887000142538,512,32768,100,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,176.5254015168515,19.008274000043457,512,32768,100,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,316.2135828607,10.611319000418007,512,32768,100,10
JACCARD_B512_VPSHUFB_SAD,139.15175997813103,24.113551999107585,512,32768,100,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,215.79643803606086,15.549112999906356,512,32768,100,10
JACCARD_B512_VPOPCNTQ_PDX,412.0169279354727,8.14394499957416,512,32768,100,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,351.90586655097417,9.535058999972534,512,32768,100,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,386.7686125627458,8.675582999785547,512,32768,100,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,389.1046533595159,8.623497999906249,512,32768,100,10
JACCARD_U64X8_C,306.5721595283079,109.45035599979747,512,32768,1000,10
JACCARD_B512_VPOPCNTQ,229.52425025097386,146.1912280001343,512,32768,1000,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,176.11877481177822,190.52160699993692,512,32768,1000,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,315.7863184680043,106.256762999692,512,32768,1000,10
JACCARD_B512_VPSHUFB_SAD,137.5493729855048,243.94463799944788,512,32768,1000,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,214.64372031944703,156.32617600022058,512,32768,1000,10
JACCARD_B512_VPOPCNTQ_PDX,366.3787921174734,91.58399100033421,512,32768,1000,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,347.9391259777367,96.437650999178,512,32768,1000,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,375.3303085674701,89.3997399998625,512,32768,1000,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,381.5399490469397,87.94474099977379,512,32768,1000,10
JACCARD_U64X8_C,259.43814103923665,0.2586700002211728,512,65536,1,10
JACCARD_B512_VPOPCNTQ,219.64162934008937,0.3055379993384122,512,65536,1,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,170.68793634577185,0.39316700076597044,512,65536,1,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,263.79166712518344,0.2544010003475705,512,65536,1,10
JACCARD_B512_VPSHUFB_SAD,135.4415781876455,0.4954819996783044,512,65536,1,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,207.24253705750561,0.3238180006519542,512,65536,1,10
JACCARD_B512_VPOPCNTQ_PDX,277.47675789608735,0.24185400070564356,512,65536,1,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,267.46402714190094,0.2509079995434149,512,65536,1,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,281.4685773548781,0.23842399968998507,512,65536,1,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,285.86157748996044,0.23476000023947563,512,65536,1,10
JACCARD_U64X8_C,296.7702482932606,2.2613070004808833,512,65536,10,10
JACCARD_B512_VPOPCNTQ,228.0422424255352,2.9428259995256667,512,65536,10,10
JACCARD_B512_VPOPCNTQ_VPSHUFB,177.47493661995983,3.781315000196628,512,65536,10,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,310.1868548938108,2.163497999390529,512,65536,10,10
